strategy,symbol,name,market,trades,buys,sells,buyHoldPct
old_slope_original_no_costs,VIS,Vanguard Industrials ETF,etf,0,0,0,88.17507498890498
old_slope_original_no_costs,VDC,Vanguard Consumer Staples ETF,etf,0,0,0,32.136001267572944
old_slope_original_no_costs,VCR,Vanguard Consumer Discretionary ETF,etf,0,0,0,50.139982497120016
old_slope_original_no_costs,VPU,Vanguard Utilities ETF,etf,0,0,0,56.96233425860739
old_slope_original_no_costs,VAW,Vanguard Materials ETF,etf,0,0,0,41.46624147818321
old_slope_original_no_costs,VOX,Vanguard Communication Services ETF,etf,0,0,0,84.21346544218189
old_slope_original_no_costs,FTEC,Fidelity MSCI Information Technology Index ETF,etf,0,0,0,126.12252775313549
old_slope_original_no_costs,FHLC,Fidelity MSCI Health Care Index ETF,etf,0,0,0,35.63554487010882
old_slope_original_no_costs,FNCL,Fidelity MSCI Financials Index ETF,etf,0,0,0,76.14768724164816
old_slope_original_no_costs,FENY,Fidelity MSCI Energy Index ETF,etf,0,0,0,31.056075223808044
old_slope_original_no_costs,FIDU,Fidelity MSCI Industrials Index ETF,etf,0,0,0,88.18623502192528
old_slope_original_no_costs,FSTA,Fidelity MSCI Consumer Staples Index ETF,etf,0,0,0,31.961142277552625
old_slope_original_no_costs,FUTY,Fidelity MSCI Utilities Index ETF,etf,0,0,0,57.22589160244842
old_slope_original_no_costs,FMAT,Fidelity MSCI Materials Index ETF,etf,0,0,0,41.22951635794869
old_slope_original_no_costs,FDIS,Fidelity MSCI Consumer Discretionary Index ETF,etf,0,0,0,50.445010196497655
old_slope_original_no_costs,IYW,iShares U.S. Technology ETF,etf,0,0,0,134.17701920325214
old_slope_original_no_costs,IYH,iShares U.S. Healthcare ETF,etf,0,0,0,31.18091766267137
old_slope_original_no_costs,IYF,iShares U.S. Financials ETF,etf,0,0,0,81.53534219404537
old_slope_original_no_costs,IYE,iShares U.S. Energy ETF,etf,0,0,0,30.59626140756324
old_slope_original_no_costs,IYJ,iShares U.S. Industrials ETF,etf,0,0,0,68.12672517067435
old_slope_original_no_costs,IYK,iShares U.S. Consumer Staples ETF,etf,0,0,0,26.05234565057204
old_slope_original_no_costs,IYC,iShares U.S. Consumer Discretionary ETF,etf,0,0,0,54.71870863808756
old_slope_original_no_costs,IDU,iShares U.S. Utilities ETF,etf,0,0,0,57.2824105299584
old_slope_original_no_costs,IYM,iShares U.S. Basic Materials ETF,etf,0,0,0,50.752443666017435
old_slope_original_no_costs,IYZ,iShares U.S. Telecommunications ETF,etf,0,0,0,100.2093540881655
old_slope_original_no_costs,IYR,iShares U.S. Real Estate ETF,etf,0,0,0,40.09807112335071
old_slope_original_no_costs,IYG,iShares U.S. Financial Services ETF,etf,0,0,0,85.07496340297858
old_slope_original_no_costs,XOP,SPDR S&P Oil & Gas Exploration & Production ETF,etf,0,0,0,15.138823436384484
old_slope_original_no_costs,XES,SPDR S&P Oil & Gas Equipment & Services ETF,etf,0,0,0,16.9140486294014
old_slope_original_no_costs,XME,SPDR S&P Metals & Mining ETF,etf,0,0,0,106.86611312107522
old_slope_original_no_costs,XSD,SPDR S&P Semiconductor ETF,etf,0,0,0,190.62185481055627
old_slope_original_no_costs,XAR,SPDR S&P Aerospace & Defense ETF,etf,0,0,0,162.1294674373663
old_slope_original_no_costs,XHE,SPDR S&P Health Care Equipment ETF,etf,0,0,0,13.208930500681749
old_slope_original_no_costs,XHS,SPDR S&P Health Care Services ETF,etf,0,0,0,66.05255203794552
old_slope_original_no_costs,KIE,SPDR S&P Insurance ETF,etf,0,0,0,54.614384186396705
old_slope_original_no_costs,KBE,SPDR S&P Bank ETF,etf,0,0,0,101.70895605149117
old_slope_original_no_costs,KCE,SPDR S&P Capital Markets ETF,etf,0,0,0,85.55084711340413
old_slope_original_no_costs,XPH,SPDR S&P Pharmaceuticals ETF,etf,0,0,0,71.25450871549626
old_slope_original_no_costs,XSW,SPDR S&P Software & Services ETF,etf,0,0,0,39.9417594442133
old_slope_original_no_costs,XTL,SPDR S&P Telecom ETF,etf,0,0,0,211.39980218397505
old_slope_original_no_costs,XTN,SPDR S&P Transportation ETF,etf,0,0,0,59.1100656453996
old_slope_original_no_costs,VIG,Vanguard Dividend Appreciation ETF,etf,0,0,0,59.18875240693817
old_slope_original_no_costs,VYM,Vanguard High Dividend Yield ETF,etf,0,0,0,64.44534896692223
old_slope_original_no_costs,DVY,iShares Select Dividend ETF,etf,0,0,0,60.271768773786036
old_slope_original_no_costs,SDY,SPDR S&P Dividend ETF,etf,0,0,0,43.01426366254149
old_slope_original_no_costs,HDV,iShares Core High Dividend ETF,etf,0,0,0,52.807811982718334
old_slope_original_no_costs,FVD,First Trust Value Line Dividend Index Fund,etf,0,0,0,38.14153623964962
old_slope_original_no_costs,DON,WisdomTree U.S. MidCap Dividend Fund,etf,0,0,0,47.90458417882164
old_slope_original_no_costs,DES,WisdomTree U.S. SmallCap Dividend Fund,etf,0,0,0,55.15088084468318
old_slope_original_no_costs,DTD,WisdomTree U.S. Total Dividend Fund,etf,0,0,0,63.78198564113538
old_slope_original_no_costs,DLN,WisdomTree U.S. LargeCap Dividend Fund,etf,0,0,0,65.2125716306236
old_slope_original_no_costs,USMV,iShares MSCI USA Min Vol Factor ETF,etf,0,0,0,38.89838167074211
old_slope_original_no_costs,SPLV,Invesco S&P 500 Low Volatility ETF,etf,0,0,0,34.68442888126935
old_slope_original_no_costs,QUAL,iShares MSCI USA Quality Factor ETF,etf,0,0,0,70.0557327914686
old_slope_original_no_costs,MTUM,iShares MSCI USA Momentum Factor ETF,etf,0,0,0,131.01140117182206
old_slope_original_no_costs,VLUE,iShares MSCI USA Value Factor ETF,etf,0,0,0,126.64378809380503
old_slope_original_no_costs,EFAV,iShares MSCI EAFE Min Vol Factor ETF,etf,0,0,0,47.75213564493686
old_slope_original_no_costs,EEMV,iShares MSCI Emerging Markets Min Vol Factor ETF,etf,0,0,0,49.38459546929577
old_slope_original_no_costs,BSV,Vanguard Short-Term Bond ETF,etf,0,0,0,14.136365367255554
old_slope_original_no_costs,BIV,Vanguard Intermediate-Term Bond ETF,etf,0,0,0,16.72449390967159
old_slope_original_no_costs,BLV,Vanguard Long-Term Bond ETF,etf,0,0,0,13.112273688953003
old_slope_original_no_costs,VCIT,Vanguard Intermediate-Term Corporate Bond ETF,etf,0,0,0,21.364827294836598
old_slope_original_no_costs,VCSH,Vanguard Short-Term Corporate Bond ETF,etf,0,0,0,17.239869418167018
old_slope_original_no_costs,VCLT,Vanguard Long-Term Corporate Bond ETF,etf,0,0,0,17.383300056462048
old_slope_original_no_costs,VGIT,Vanguard Intermediate-Term Treasury ETF,etf,0,0,0,13.434287988049931
old_slope_original_no_costs,VGSH,Vanguard Short-Term Treasury ETF,etf,0,0,0,12.674847660927346
old_slope_original_no_costs,VGLT,Vanguard Long-Term Treasury ETF,etf,0,0,0,7.653105818408568
old_slope_original_no_costs,EDV,Vanguard Extended Duration Treasury ETF,etf,0,0,0,-0.7892204076771492
old_slope_original_no_costs,TLH,iShares 10-20 Year Treasury Bond ETF,etf,0,0,0,10.38964532183957
old_slope_original_no_costs,GOVT,iShares U.S. Treasury Bond ETF,etf,0,0,0,12.033071341027801
old_slope_original_no_costs,MUB,iShares National Muni Bond ETF,etf,0,0,0,12.533817473416843
old_slope_original_no_costs,TFI,SPDR Nuveen Bloomberg Municipal Bond ETF,etf,0,0,0,12.287795054327466
old_slope_original_no_costs,MBB,iShares MBS ETF,etf,0,0,0,16.834994834767002
old_slope_original_no_costs,BIL,SPDR Bloomberg 1-3 Month T-Bill ETF,etf,0,0,0,12.811727757679847
old_slope_original_no_costs,IUSB,iShares Core Total USD Bond Market ETF,etf,0,0,0,16.540932937787424
old_slope_original_no_costs,IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,etf,0,0,0,21.947849937776432
old_slope_original_no_costs,IGSB,iShares 1-5 Year Investment Grade Corporate Bond ETF,etf,0,0,0,17.575280409298944
old_slope_original_no_costs,FLOT,iShares Floating Rate Bond ETF,etf,0,0,0,15.58125803593362
old_slope_original_no_costs,VT,Vanguard Total World Stock ETF,etf,0,0,0,75.21365531411581
old_slope_original_no_costs,VXUS,Vanguard Total International Stock ETF,etf,0,0,0,70.48394873591361
old_slope_original_no_costs,IXUS,iShares Core MSCI Total International Stock ETF,etf,0,0,0,71.23054481248674
old_slope_original_no_costs,ACWI,iShares MSCI ACWI ETF,etf,0,0,0,75.93046708509004
old_slope_original_no_costs,IEFA,iShares Core MSCI EAFE ETF,etf,0,0,0,64.70093994674887
old_slope_original_no_costs,IEMG,iShares Core MSCI Emerging Markets ETF,etf,0,0,0,80.75011175125792
old_slope_original_no_costs,SCHF,Schwab International Equity ETF,etf,0,0,0,74.64408191234794
old_slope_original_no_costs,SCHE,Schwab Emerging Markets Equity ETF,etf,0,0,0,62.45355839537503
old_slope_original_no_costs,SPDW,SPDR Portfolio Developed World ex-US ETF,etf,0,0,0,74.0721250391563
old_slope_original_no_costs,SPEM,SPDR Portfolio Emerging Markets ETF,etf,0,0,0,64.12751872457517
old_slope_original_no_costs,VEU,Vanguard FTSE All-World ex-US ETF,etf,0,0,0,71.76363404359078
old_slope_original_no_costs,VSS,Vanguard FTSE All-World ex-US Small-Cap ETF,etf,0,0,0,58.251536039303176
old_slope_original_no_costs,EFV,iShares MSCI EAFE Value ETF,etf,0,0,0,78.96231216678997
old_slope_original_no_costs,EFG,iShares MSCI EAFE Growth ETF,etf,0,0,0,49.56557543187712
old_slope_original_no_costs,EPP,iShares MSCI Pacific ex Japan ETF,etf,0,0,0,49.54737344530331
old_slope_original_no_costs,ILF,iShares Latin America 40 ETF,etf,0,0,0,52.486793680995426
old_slope_original_no_costs,ECH,iShares MSCI Chile ETF,etf,0,0,0,61.408512892136955
old_slope_original_no_costs,EPI,WisdomTree India Earnings Fund,etf,0,0,0,17.00148861750954
old_slope_original_no_costs,EWL,iShares MSCI Switzerland ETF,etf,0,0,0,52.764484185862905
old_slope_original_no_costs,EWP,iShares MSCI Spain ETF,etf,0,0,0,136.2453012867539
old_slope_original_no_costs,EWI,iShares MSCI Italy ETF,etf,0,0,0,116.31121515042224
old_slope_original_no_costs,EWS,iShares MSCI Singapore ETF,etf,0,0,0,90.89532506719202
old_slope_original_no_costs,EWM,iShares MSCI Malaysia ETF,etf,0,0,0,42.77402753187036
old_slope_original_no_costs,EWN,iShares MSCI Netherlands ETF,etf,0,0,0,92.21460461935035
old_slope_original_no_costs,EZA,iShares MSCI South Africa ETF,etf,0,0,0,95.05224500767085
old_slope_original_no_costs,IAU,iShares Gold Trust,etf,0,0,0,112.58914997954545
old_slope_original_no_costs,SGOL,abrdn Physical Gold Shares ETF,etf,0,0,0,112.91373319970508
old_slope_original_no_costs,SCHH,Schwab U.S. REIT ETF,etf,0,0,0,45.769864122600154
old_slope_original_no_costs,RWR,SPDR Dow Jones REIT ETF,etf,0,0,0,51.87314979434028
old_slope_original_no_costs,USRT,iShares Core U.S. REIT ETF,etf,0,0,0,52.23021545575921
old_slope_original_no_costs,GOOGL,Alphabet Inc. Class A,stock,0,0,0,178.7726754093292
old_slope_original_no_costs,GOOG,Alphabet Inc. Class C,stock,0,0,0,173.7678366058651
old_slope_original_no_costs,TSLA,"Tesla, Inc.",stock,5,2,3,60.670534286912094
old_slope_original_no_costs,BAC,Bank of America Corporation,stock,0,0,0,127.159366822201
old_slope_original_no_costs,WFC,Wells Fargo & Company,stock,0,0,0,121.78346247983849
old_slope_original_no_costs,GS,"Goldman Sachs Group, Inc.",stock,0,0,0,229.83565855278258
old_slope_original_no_costs,MS,Morgan Stanley,stock,0,0,0,180.02764301364772
old_slope_original_no_costs,V,Visa Inc.,stock,0,0,0,57.306679578611906
old_slope_original_no_costs,MA,Mastercard Incorporated,stock,0,0,0,36.28840374365054
old_slope_original_no_costs,AXP,American Express Company,stock,0,0,0,138.06742022524188
old_slope_original_no_costs,UNH,UnitedHealth Group Incorporated,stock,2,1,1,-11.049446061163016
old_slope_original_no_costs,JNJ,Johnson & Johnson,stock,0,0,0,77.59662036070722
old_slope_original_no_costs,PFE,Pfizer Inc.,stock,0,0,0,-11.326046788544275
old_slope_original_no_costs,MRK,"Merck & Co., Inc.",stock,0,0,0,32.72325263134037
old_slope_original_no_costs,ABT,Abbott Laboratories,stock,0,0,0,2.730574817123954
old_slope_original_no_costs,TMO,Thermo Fisher Scientific Inc.,stock,0,0,0,5.039083881317663
old_slope_original_no_costs,DHR,Danaher Corporation,stock,0,0,0,-8.563502263295696
old_slope_original_no_costs,MDT,Medtronic plc,stock,0,0,0,13.407836917236548
old_slope_original_no_costs,ISRG,"Intuitive Surgical, Inc.",stock,0,0,0,47.817484983170864
old_slope_original_no_costs,AMGN,Amgen Inc.,stock,0,0,0,52.021253953233696
old_slope_original_no_costs,LLY,Eli Lilly and Company,stock,0,0,0,124.76208019636603
old_slope_original_no_costs,PG,Procter & Gamble Company,stock,0,0,0,7.295257820201728
old_slope_original_no_costs,PEP,"PepsiCo, Inc.",stock,0,0,0,-9.273986627812436
old_slope_original_no_costs,COST,Costco Wholesale Corporation,stock,0,0,0,76.99735800796934
old_slope_original_no_costs,HD,"The Home Depot, Inc.",stock,0,0,0,25.5085498706245
old_slope_original_no_costs,LOW,"Lowe's Companies, Inc.",stock,0,0,0,14.056670010720662
old_slope_original_no_costs,MCD,McDonald's Corporation,stock,0,0,0,9.305074694565851
old_slope_original_no_costs,SBUX,Starbucks Corporation,stock,0,0,0,19.33959821653499
old_slope_original_no_costs,NKE,"NIKE, Inc.",stock,0,0,0,-48.970800328022904
old_slope_original_no_costs,DIS,The Walt Disney Company,stock,0,0,0,26.305888551212252
old_slope_original_no_costs,NFLX,"Netflix, Inc.",stock,1,1,0,104.44433686526709
old_slope_original_no_costs,ORCL,Oracle Corporation,stock,0,0,0,32.813684032439674
old_slope_original_no_costs,CSCO,"Cisco Systems, Inc.",stock,0,0,0,126.84155036378644
old_slope_original_no_costs,IBM,International Business Machines Corporation,stock,0,0,0,114.62479198093871
old_slope_original_no_costs,INTC,Intel Corporation,stock,0,0,0,257.99549944404026
old_slope_original_no_costs,AMD,"Advanced Micro Devices, Inc.",stock,0,0,0,438.2744529636709
old_slope_original_no_costs,QCOM,QUALCOMM Incorporated,stock,0,0,0,73.46959233807793
old_slope_original_no_costs,TXN,Texas Instruments Incorporated,stock,0,0,0,98.19459594327884
old_slope_original_no_costs,AVGO,Broadcom Inc.,stock,2,1,1,348.28606259716287
old_slope_original_no_costs,CRM,"Salesforce, Inc.",stock,0,0,0,-18.13990033781192
old_slope_original_no_costs,ADBE,Adobe Inc.,stock,0,0,0,-57.16124180892535
old_slope_original_no_costs,AMAT,"Applied Materials, Inc.",stock,0,0,0,352.8782491213636
old_slope_original_no_costs,LRCX,Lam Research Corporation,stock,0,0,0,481.3119978675977
old_slope_original_no_costs,KLAC,KLA Corporation,stock,0,0,0,433.2976235582257
old_slope_original_no_costs,CAT,Caterpillar Inc.,stock,0,0,0,267.37195020777784
old_slope_original_no_costs,DE,Deere & Company,stock,0,0,0,69.9849301415872
old_slope_original_no_costs,HON,Honeywell International Inc.,stock,0,0,0,29.982356208883566
old_slope_original_no_costs,UNP,Union Pacific Corporation,stock,0,0,0,43.44414797094878
old_slope_original_no_costs,UPS,"United Parcel Service, Inc.",stock,0,0,0,-15.909066664564065
old_slope_original_no_costs,FDX,FedEx Corporation,stock,0,0,0,57.37675537523308
old_slope_original_no_costs,BA,Boeing Company,stock,0,0,0,14.55667280460331
old_slope_original_no_costs,LMT,Lockheed Martin Corporation,stock,0,0,0,41.15501946679756
old_slope_original_no_costs,CVX,Chevron Corporation,stock,0,0,0,14.360082897642856
old_slope_original_no_costs,COP,ConocoPhillips,stock,0,0,0,-4.137919283136271
old_slope_original_no_costs,SLB,Schlumberger Limited,stock,0,0,0,-18.284304275532026
old_slope_original_no_costs,TSM,Taiwan Semiconductor Manufacturing Company Limited,adr,0,0,0,426.2237943302024
old_slope_original_no_costs,ASML,ASML Holding N.V.,adr,0,0,0,208.5518078652428
old_slope_original_no_costs,SAP,SAP SE,adr,0,0,0,27.4079241274938
old_slope_original_no_costs,TM,Toyota Motor Corporation,adr,0,0,0,-1.2912532317563952
old_slope_original_no_costs,SONY,Sony Group Corporation,adr,0,0,0,27.817740882183493
old_slope_original_no_costs,NVO,Novo Nordisk A/S,adr,0,0,0,-40.51405518978333
old_slope_original_no_costs,AZN,AstraZeneca PLC,adr,0,0,0,51.660919702430654
old_slope_original_no_costs,UL,Unilever PLC,adr,0,0,0,20.924412519683088
old_slope_original_no_costs,BHP,BHP Group Limited,adr,0,0,0,61.032253689016144
old_slope_original_no_costs,RIO,Rio Tinto Group,adr,0,0,0,72.34832643776701
old_slope_original_no_costs,VALE,Vale S.A.,adr,0,0,0,39.00098903920997
old_slope_original_no_costs,PBR,Petroleo Brasileiro S.A. - Petrobras,adr,0,0,0,45.062350182919175
old_slope_original_no_costs,BP,BP p.l.c.,adr,0,0,0,12.972939899052239
old_slope_original_no_costs,SHEL,Shell plc,adr,0,0,0,34.91148139888065
old_slope_original_no_costs,TTE,TotalEnergies SE,adr,0,0,0,33.91218576921447
old_slope_original_no_costs,HSBC,HSBC Holdings plc,adr,0,0,0,198.43123692834675
old_slope_original_no_costs,RY,Royal Bank of Canada,adr,0,0,0,149.69454963280094
old_slope_original_no_costs,TD,The Toronto-Dominion Bank,adr,0,0,0,118.89801565320109
old_slope_original_no_costs,INFY,Infosys Limited,adr,0,0,0,-30.99544781724848
old_slope_original_no_costs,MELI,"MercadoLibre, Inc.",adr,0,0,0,38.09046793111386
old_slope_original_no_costs,ADAUSDT,Cardano,crypto,15,7,8,-34.054716210698246
old_slope_original_no_costs,XRPUSDT,XRP,crypto,2,2,0,112.43654822335026
old_slope_original_no_costs,DOGEUSDT,Dogecoin,crypto,27,15,12,20.57867360208061
old_slope_original_no_costs,LTCUSDT,Litecoin,crypto,0,0,0,-32.359794935528974
old_slope_original_no_costs,BCHUSDT,Bitcoin Cash,crypto,0,0,0,6.063522617901818
old_slope_original_no_costs,LINKUSDT,Chainlink,crypto,10,5,5,11.339465363610234
old_slope_original_no_costs,DOTUSDT,Polkadot,crypto,0,0,0,-79.04951480467778
old_slope_original_no_costs,AVAXUSDT,Avalanche,crypto,0,0,0,-23.337091319052984